縣市名稱,測站名稱,經度,緯度,高度,創站日期(~截止日期),地址,下載網址1(不含日期),下載網址2(高度)
花蓮縣 (HualienCounty),大觀 (Daguan),121.3731,23.7142,539m,1995/04/23~,花蓮縣萬榮鄉(往臺16線過管制哨約12k處),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T940&stname=%25E5%25A4%25A7%25E8%25A7%2580&datepicker=,&altitude=539m
花蓮縣 (HualienCounty),太安 (Tai-an),121.3701,23.6667,1050m,1995/04/19~,花蓮縣萬榮鄉太田事業區128林班地(馬太鞍苗圃),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T950&stname=%25E5%25A4%25AA%25E5%25AE%2589&datepicker=,&altitude=1050m
花蓮縣 (HualienCounty),大農 (Danong),121.4133,23.6152,183m,1995/04/23~,花蓮縣光復鄉花蓮糖廠之大農農場內(大農段691號),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T970&stname=%25E5%25A4%25A7%25E8%25BE%25B2&datepicker=,&altitude=183m
花蓮縣 (HualienCounty),龍澗 (Longjian),121.4113,24.0232,1306m,1995/04/01~,花蓮縣秀林鄉龍澗發電廠旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T980&stname=%25E9%25BE%258D%25E6%25BE%2597&datepicker=,&altitude=1306m
花蓮縣 (HualienCounty),高寮 (Gaoliao),121.3568,23.3942,128m,1997/04/19~,花蓮縣玉里鎮觀音里15鄰9號(觀音國民小學校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T990&stname=%25E9%25AB%2598%25E5%25AF%25AE&datepicker=,&altitude=128m
花蓮縣 (HualienCounty),太魯閣 (Taroko),121.6236,24.1577,94m,2018/08/06~,花蓮縣秀林鄉富世291號（太魯閣國家公園管理處內）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1TA00&stname=%25E5%25A4%25AA%25E9%25AD%25AF%25E9%2596%25A3&datepicker=,&altitude=94m
花蓮縣 (HualienCounty),紅葉 (Hongye),121.3388,23.4931,218m,1997/04/19~,花蓮縣萬榮鄉紅葉村教堂附近,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z030&stname=%25E7%25B4%2585%25E8%2591%2589&datepicker=,&altitude=218m
花蓮縣 (HualienCounty),立山 (Lishan),121.3273,23.4433,434m,1997/04/19~,花蓮縣卓溪鄉立山村後山上,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z040&stname=%25E7%25AB%258B%25E5%25B1%25B1&datepicker=,&altitude=434m
花蓮縣 (HualienCounty),三棧 (Sanzhan),121.6050,24.1155,680m,2017/12/01~,花蓮縣秀林鄉雙露山,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z110&stname=%25E4%25B8%2589%25E6%25A3%25A7&datepicker=,&altitude=680m
花蓮縣 (HualienCounty),壽豐 (Shoufeng),121.5080,23.8708,62m,2017/06/03~,花蓮縣壽豐鄉壽豐村壽山路37號(壽豐鄉文康中心),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z120&stname=%25E5%25A3%25BD%25E8%25B1%2590&datepicker=,&altitude=62m
花蓮縣 (HualienCounty),銅門 (Tongmen),121.4928,23.9656,187m,2017/06/03~,花蓮縣秀林鄉銅門村69號(銅門國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z130&stname=%25E9%258A%2585%25E9%2596%2580&datepicker=,&altitude=187m
花蓮縣 (HualienCounty),荖溪 (Laoxi),121.4596,23.8905,950m,2018/03/23~,花蓮縣秀林鄉,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z140&stname=%25E8%258D%2596%25E6%25BA%25AA&datepicker=,&altitude=950m
花蓮縣 (HualienCounty),中平林道 (Zhongpinglindao),121.2676,23.4211,1163m,2017/12/01~,花蓮縣卓溪鄉中平林道(玉里林道)約15K鐵牌處步行上山高地,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z240&stname=%25E4%25B8%25AD%25E5%25B9%25B3%25E6%259E%2597%25E9%2581%2593&datepicker=,&altitude=1163m
花蓮縣 (HualienCounty),三棧 (San-Zhan) (撤銷站),121.6051,24.1169,706m,2011/10/21~2017/07/22,花蓮縣秀林鄉雙露山,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z090&stname=%25E4%25B8%2589%25E6%25A3%25A7&datepicker=,&altitude=706m
花蓮縣 (HualienCounty),卓樂 (Jhuole) (撤銷站),121.2716,23.2970,198m,1997/04/19~2017/09/16,花蓮縣卓溪鄉卓清村卓樂社區長老教會旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z010&stname=%25E5%258D%2593%25E6%25A8%2582&datepicker=,&altitude=198m
花蓮縣 (HualienCounty),明里 (Mingli) (撤銷站),121.2622,23.2087,211m,1997/04/20~2010/06/30,花蓮縣富里鄉明里村明里社區後方山上,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1Z020&stname=%25E6%2598%258E%25E9%2587%258C&datepicker=,&altitude=211m
花蓮縣 (HualienCounty),鳳林 (Fonglin) (撤銷站),121.4456,23.7436,130m,1995/04/23~2017/05/04,花蓮縣鳳林鎮鳳智里中正路2段1號(鳳林國民小學後方鐵道旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T930&stname=%25E9%25B3%25B3%25E6%259E%2597&datepicker=,&altitude=130m
花蓮縣 (HualienCounty),吉安 (Ji-an) (撤銷站),121.5627,23.9733,50m,1995/05/03~2017/05/05,花蓮縣吉安鄉吉安村吉安路2段97號(吉安國民小學教室之屋頂上),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T850&stname=%25E5%2590%2589%25E5%25AE%2589&datepicker=,&altitude=50m
花蓮縣 (HualienCounty),銅門 (Tongmen) (撤銷站),121.4926,23.9660,168m,1995/04/18~2017/05/04,花蓮縣秀林鄉銅門村12鄰108號(銅門國小後面農地上),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T860&stname=%25E9%258A%2585%25E9%2596%2580&datepicker=,&altitude=168m
花蓮縣 (HualienCounty),吳全城 (Wucyuancheng) (撤銷站),121.5479,23.8869,27m,1995/04/15~2013/11/26,花蓮縣壽豐鄉平和村吳全10號(和平國小之吳全國小操場旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T880&stname=%25E5%2590%25B3%25E5%2585%25A8%25E5%259F%258E&datepicker=,&altitude=27m
花蓮縣 (HualienCounty),壽豐 (Shoufeng) (撤銷站),121.5078,23.8690,40m,1995/04/28~2017/05/02,花蓮縣壽豐鄉壽豐村壽山路19號(壽豐國民小學操場旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T890&stname=%25E5%25A3%25BD%25E8%25B1%2590&datepicker=,&altitude=40m
花蓮縣 (HualienCounty),西林 (Xilin) (撤銷站),121.4178,23.8068,160m,1995/04/23~2010/06/30,花蓮縣萬榮鄉西林路8鄰114號(西林國民小學運動場旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T900&stname=%25E8%25A5%25BF%25E6%259E%2597&datepicker=,&altitude=160m
花蓮縣 (HualienCounty),東壙 (Dongkuang) (撤銷站),121.4047,23.8535,653m,1995/04/23~2017/07/24,花蓮縣萬榮鄉西林村1-1號(榮民工程處蔣公銅像旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1T910&stname=%25E6%259D%25B1%25E5%25A3%2599&datepicker=,&altitude=653m
花蓮縣 (HualienCounty),富世 (Fushih) (撤銷站),121.6296,24.1481,109m,2004/04/12~2017/08/25,花蓮縣秀林鄉富世村127號(富世國小校園內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0T9C0&stname=%25E5%25AF%258C%25E4%25B8%2596&datepicker=,&altitude=109m
花蓮縣 (HualienCounty),新城 (Sincheng) (撤銷站),121.6094,24.0379,23m,2009/10/15~2017/08/25,花蓮縣新城鄉大漢村樹人街1號(大漢技術學院內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0T841&stname=%25E6%2596%25B0%25E5%259F%258E&datepicker=,&altitude=23m
臺東縣 (TaitungCounty),大武 (DAWU),120.9037,22.3556,8.1m,1939/01/01~,臺東縣大武鄉大武街115號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467540&stname=%25E5%25A4%25A7%25E6%25AD%25A6&datepicker=,&altitude=8.1m
臺東縣 (TaitungCounty),成功 (CHENGGONG),121.3734,23.0974,33.5m,1940/01/01~,臺東縣成功鎮公民路84號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467610&stname=%25E6%2588%2590%25E5%258A%259F&datepicker=,&altitude=33.5m
臺東縣 (TaitungCounty),蘭嶼 (LANYU),121.5583,22.0369,324.0m,1940/01/01~,臺東縣蘭嶼鄉紅頭村2號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467620&stname=%25E8%2598%25AD%25E5%25B6%25BC&datepicker=,&altitude=324.0m
臺東縣 (TaitungCounty),臺東 (TAITUNG),121.1545,22.7522,9.0m,1901/01/01~,臺東縣臺東市大同路106號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=467660&stname=%25E8%2587%25BA%25E6%259D%25B1&datepicker=,&altitude=9.0m
臺東縣 (TaitungCounty),下馬 (Xiama),121.0703,23.1504,794m,2019/06/07~,臺東縣海端鄉廢棄下馬派出所旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S660&stname=%25E4%25B8%258B%25E9%25A6%25AC&datepicker=,&altitude=794m
臺東縣 (TaitungCounty),太麻里 (Taimali),120.9853,22.6090,522m,1997/04/24~,臺東縣太麻里鄉(往金針山茶區之半路上),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S690&stname=%25E5%25A4%25AA%25E9%25BA%25BB%25E9%2587%258C&datepicker=,&altitude=522m
臺東縣 (TaitungCounty),知本 (Jhihben),121.0056,22.6848,507m,1997/04/24~,臺東縣卑南鄉溫泉村(溫泉國小之樂山分校內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S700&stname=%25E7%259F%25A5%25E6%259C%25AC&datepicker=,&altitude=507m
臺東縣 (TaitungCounty),鹿野 (Luye),121.1229,22.9177,382m,1997/04/22~,臺東縣鹿野鄉鹿野高台高眺亭公廁東側草地上,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S710&stname=%25E9%25B9%25BF%25E9%2587%258E&datepicker=,&altitude=382m
臺東縣 (TaitungCounty),綠島 (Ludao),121.4753,22.6672,110m,1997/06/14~,臺東縣綠島鄉,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S730&stname=%25E7%25B6%25A0%25E5%25B3%25B6&datepicker=,&altitude=110m
臺東縣 (TaitungCounty),池上 (Chihshang),121.2094,23.1196,289m,1997/05/08~,臺東縣池上鄉新興村104號(退輔會臺東農場內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S740&stname=%25E6%25B1%25A0%25E4%25B8%258A&datepicker=,&altitude=289m
臺東縣 (TaitungCounty),向陽 (Siangyang),120.9861,23.2483,2280m,1997/05/17~,臺東縣海端鄉向陽(公路局向陽工務段圍牆內),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S750&stname=%25E5%2590%2591%25E9%2599%25BD&datepicker=,&altitude=2280m
臺東縣 (TaitungCounty),紅石 (Hongshih),121.1262,23.0691,1621m,1997/05/16~,臺東縣海端鄉紅石(紅石瞭望臺旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S760&stname=%25E7%25B4%2585%25E7%259F%25B3&datepicker=,&altitude=1621m
臺東縣 (TaitungCounty),大溪山 (Dasishan),120.9433,22.4784,375m,1997/04/27~,臺東縣太麻里鄉多良村(廢棄中華電信轉播站旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S770&stname=%25E5%25A4%25A7%25E6%25BA%25AA%25E5%25B1%25B1&datepicker=,&altitude=375m
臺東縣 (TaitungCounty),金崙 (Jinlun),120.9668,22.5381,236m,2004/04/12~,臺東縣太麻里鄉金崙段0304-1地號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S790&stname=%25E9%2587%2591%25E5%25B4%2599&datepicker=,&altitude=236m
臺東縣 (TaitungCounty),長濱 (Changbin),121.4119,23.2868,288m,2004/06/01~,臺東縣長濱鄉竹湖村移民橋後方山頂三角點旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S830&stname=%25E9%2595%25B7%25E6%25BF%25B1&datepicker=,&altitude=288m
臺東縣 (TaitungCounty),南田 (Nantian),120.8892,22.2797,22m,2004/04/12~,臺東縣達仁鄉南田村南田風景區公園對面,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S840&stname=%25E5%258D%2597%25E7%2594%25B0&datepicker=,&altitude=22m
臺東縣 (TaitungCounty),蘭嶼高中 (Lanyu High School),121.5121,22.0490,27m,2018/10/26~,臺東縣蘭嶼鄉椰油村37號（蘭嶼高中內）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S900&stname=%25E8%2598%25AD%25E5%25B6%25BC%25E9%25AB%2598%25E4%25B8%25AD&datepicker=,&altitude=27m
臺東縣 (TaitungCounty),蘭嶼燈塔 (Lanyu Lighthouse),121.5031,22.0811,212m,2018/10/26~,臺東縣蘭嶼鄉椰油段1-7地號（蘭嶼燈塔旁）,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S910&stname=%25E8%2598%25AD%25E5%25B6%25BC%25E7%2587%2588%25E5%25A1%2594&datepicker=,&altitude=212m
臺東縣 (TaitungCounty),金峰嘉蘭 (Jialan Jinfeng),120.9608,22.5947,133m,2019/07/05~,臺東縣金峰鄉嘉蘭村12鄰665號(金峰鄉嘉蘭村活動中心),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S920&stname=%25E9%2587%2591%25E5%25B3%25B0%25E5%2598%2589%25E8%2598%25AD&datepicker=,&altitude=133m
臺東縣 (TaitungCounty),延平 (Yanping),121.0840,22.9025,248m,2019/07/05~,臺東縣臺東縣延平鄉昇平路75號(延平消防分隊),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S930&stname=%25E5%25BB%25B6%25E5%25B9%25B3&datepicker=,&altitude=248m
臺東縣 (TaitungCounty),石寧山 (Shiningshan),121.4066,23.2237,150m,2019/07/05~,臺東縣長濱鄉寧埔村石寧山附近山區,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S940&stname=%25E7%259F%25B3%25E5%25AF%25A7%25E5%25B1%25B1&datepicker=,&altitude=150m
臺東縣 (TaitungCounty),七塊厝 (Qikuaicuo),121.2299,22.9544,415m,2019/07/05~,臺東縣東河鄉尚德村七塊厝產業道路附近山區,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S950&stname=%25E4%25B8%2583%25E5%25A1%258A%25E5%258E%259D&datepicker=,&altitude=415m
臺東縣 (TaitungCounty),香蘭 (Xianglan),120.9933,22.5875,32m,2019/11/28~,臺東縣太麻里鄉香蘭村四鄰28號 (香蘭國小),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S960&stname=%25E9%25A6%2599%25E8%2598%25AD&datepicker=,&altitude=32m
臺東縣 (TaitungCounty),加津林 (Jiajinlin),120.9269,22.4162,19m,2019/07/05~,臺東縣大武鄉大竹村14鄰加津林4號(舊高溪派出所),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S970&stname=%25E5%258A%25A0%25E6%25B4%25A5%25E6%259E%2597&datepicker=,&altitude=19m
臺東縣 (TaitungCounty),勝林山 (Shenglinshan),120.8938,22.4304,903m,2019/07/05~,臺東縣達仁鄉勝林山山頂停機坪旁(與大武鄉交界附近),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S980&stname=%25E5%258B%259D%25E6%259E%2597%25E5%25B1%25B1&datepicker=,&altitude=903m
臺東縣 (TaitungCounty),山豬窟 (Shanzhuku),120.8573,22.3186,409m,2019/07/05~,臺東縣大武鄉南興村山豬窟產業道路附近山區(梅園涼亭旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0S990&stname=%25E5%25B1%25B1%25E8%25B1%25AC%25E7%25AA%259F&datepicker=,&altitude=409m
臺東縣 (TaitungCounty),歷坵 (Liqiu),120.8918,22.5209,466m,2019/07/05~,臺東縣金峰鄉歷坵產業道路附近山區,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA00&stname=%25E6%25AD%25B7%25E5%259D%25B5&datepicker=,&altitude=466m
臺東縣 (TaitungCounty),檳榔四格山 (Binlangsigeshan),121.1093,22.8100,411m,2019/07/05~,臺東縣卑南鄉檳榔四格山山頂瞭望臺旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA10&stname=%25E6%25AA%25B3%25E6%25A6%2594%25E5%259B%259B%25E6%25A0%25BC%25E5%25B1%25B1&datepicker=,&altitude=411m
臺東縣 (TaitungCounty),金崙山 (Jinlunshan),120.9596,22.5674,857m,2019/07/05~,臺東縣太麻里鄉富山產業道路附近山區(與金峰鄉交界附近),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA20&stname=%25E9%2587%2591%25E5%25B4%2599%25E5%25B1%25B1&datepicker=,&altitude=857m
臺東縣 (TaitungCounty),都歷 (Duli),121.3236,23.0203,93m,2019/07/05~,臺東縣成功鎮新村路25號(東部海岸國家風景區管理處),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA30&stname=%25E9%2583%25BD%25E6%25AD%25B7&datepicker=,&altitude=93m
臺東縣 (TaitungCounty),瑞和 (Ruihe),121.1566,22.9743,200m,2019/07/05~,臺東縣鹿野鄉瑞和村瑞景路3段1號(瑞源國中),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA40&stname=%25E7%2591%259E%25E5%2592%258C&datepicker=,&altitude=200m
臺東縣 (TaitungCounty),知本（水試所） (Zhiben (FRI)),121.0827,22.7023,11m,2020/04/09~,臺東縣臺東市知本路2段291巷299號,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA60&stname=%25E7%259F%25A5%25E6%259C%25AC%25EF%25BC%2588%25E6%25B0%25B4%25E8%25A9%25A6%25E6%2589%2580%25EF%25BC%2589&datepicker=,&altitude=11m
臺東縣 (TaitungCounty),土坂 (Tuban),120.8875,22.4531,136m,2019/06/07~,臺東縣達仁鄉土坂村1鄰10號(土坂國民小學操場旁),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA80&stname=%25E5%259C%259F%25E5%259D%2582&datepicker=,&altitude=136m
臺東縣 (TaitungCounty),達仁林場 (Darenlinchang),120.8239,22.2643,497m,2020/04/09~,臺東縣達仁鄉臺東達五號農路4K處,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C0SA90&stname=%25E9%2581%2594%25E4%25BB%2581%25E6%259E%2597%25E5%25A0%25B4&datepicker=,&altitude=497m
臺東縣 (TaitungCounty),摩天 (Motian),121.0270,23.1995,1580m,1997/05/17~,臺東縣海端鄉(省道臺20線169K福德宮後方),https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S670&stname=%25E6%2591%25A9%25E5%25A4%25A9&datepicker=,&altitude=1580m
臺東縣 (TaitungCounty),華源 (Huayuan),121.0232,22.6578,80m,2004/04/12~,臺東縣太麻里鄉華源村,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S800&stname=%25E8%258F%25AF%25E6%25BA%2590&datepicker=,&altitude=80m
臺東縣 (TaitungCounty),金峰 (Jinfeng),120.9332,22.5909,177m,2004/04/12~,臺東縣金峰鄉嘉蘭村嘉蘭國小旁,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S820&stname=%25E9%2587%2591%25E5%25B3%25B0&datepicker=,&altitude=177m
臺東縣 (TaitungCounty),利嘉 (LiChai),121.0505,22.8094,516m,2011/10/27~,臺東縣卑南鄉利嘉林道6k附近梅子園,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S860&stname=%25E5%2588%25A9%25E5%2598%2589&datepicker=,&altitude=516m
臺東縣 (TaitungCounty),南美山 (NanMaiSan),121.3823,23.1502,222m,2011/10/25~,臺東縣成功鎮南美山產業道路盡頭柑橘園,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S870&stname=%25E5%258D%2597%25E7%25BE%258E%25E5%25B1%25B1&datepicker=,&altitude=222m
臺東縣 (TaitungCounty),壽卡 (Shouka),120.8589,22.2389,474m,1997/05/05~,臺東縣達仁鄉(大武事業區第48林班內)電信轉播站後方,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1S880&stname=%25E5%25A3%25BD%25E5%258D%25A1&datepicker=,&altitude=474m
臺東縣 (TaitungCounty),利嘉林道 (Lijialindao),121.0093,22.8232,1235m,2020/04/09~,臺東縣卑南鄉利嘉林道17K處,https://e-service.cwb.gov.tw/HistoryDataQuery/DayDataController.do?command=viewMain&station=C1SA50&stname=%25E5%2588%25A9%25E5%2598%2589%25E6%259E%2597%25E9%2581%2593&datepicker=,&altitude=1235m
